,antenna,eclipse_state,end_time,id,max_el,satellite,start_time,terminator_time,lost_imagery,midpoint,duration,utility
143,ground_site2_2,"[True, True]",2017-02-16 05:11:45.937043,7187536,9.59,sat6,2017-02-16 05:06:15.937043,,0.0,2017-02-16 05:09:00.937043,330.0,6866.86245811
144,ground_site3_1,"[True, True]",2017-02-16 05:26:31.644433,7187580,52.7,sat7,2017-02-16 05:19:15.644433,,0.0,2017-02-16 05:22:53.644433,436.0,9564.63000577
145,ground_site3_2,"[True, True]",2017-02-16 05:26:31.704560,7187581,52.7,sat7,2017-02-16 05:19:15.704560,,0.0,2017-02-16 05:22:53.704560,436.0,9564.63000577
146,ground_site3_3,"[True, True]",2017-02-16 05:26:31.764342,7187582,52.71,sat7,2017-02-16 05:19:15.764342,,0.0,2017-02-16 05:22:53.764342,436.0,9564.63000577
147,ground_site2_1,"[True, True]",2017-02-16 05:24:21.018840,7187592,6.51,sat7,2017-02-16 05:20:57.018840,,0.0,2017-02-16 05:22:39.018840,204.0,4475.19385591
148,ground_site2_2,"[True, True]",2017-02-16 05:24:21.136932,7187590,6.51,sat7,2017-02-16 05:20:57.136932,,0.0,2017-02-16 05:22:39.136932,204.0,4475.19385591
149,ground_site3_1,"[True, True]",2017-02-16 05:34:20.304891,7187615,42.26,sat8,2017-02-16 05:27:16.304891,,0.0,2017-02-16 05:30:48.304891,424.0,8545.84392645
150,ground_site3_2,"[True, True]",2017-02-16 05:34:20.362883,7187616,42.26,sat8,2017-02-16 05:27:16.362883,,0.0,2017-02-16 05:30:48.362883,424.0,8545.84392645
151,ground_site3_3,"[True, True]",2017-02-16 05:34:20.420841,7187617,42.27,sat8,2017-02-16 05:27:16.420841,,0.0,2017-02-16 05:30:48.420841,424.0,8545.84392645
152,ground_site3_1,"[True, True]",2017-02-16 05:43:10.626974,7187653,33.25,sat9,2017-02-16 05:36:23.626974,,0.0,2017-02-16 05:39:47.126974,407.0,7824.40209149
153,ground_site3_2,"[True, True]",2017-02-16 05:43:10.684768,7187654,33.25,sat9,2017-02-16 05:36:23.684768,,0.0,2017-02-16 05:39:47.184768,407.0,7824.40209149
154,ground_site3_3,"[True, True]",2017-02-16 05:43:10.742496,7187655,33.26,sat9,2017-02-16 05:36:23.742496,,0.0,2017-02-16 05:39:47.242496,407.0,7824.40209149
155,ground_site3_1,"[True, True]",2017-02-16 05:50:19.970759,7187678,27.71,sat10,2017-02-16 05:43:52.970759,,0.0,2017-02-16 05:47:06.470759,387.0,7762.50697156
156,ground_site3_2,"[True, True]",2017-02-16 05:50:20.029436,7187679,27.71,sat10,2017-02-16 05:43:53.029436,,0.0,2017-02-16 05:47:06.529436,387.0,7762.50697156
157,ground_site3_3,"[True, True]",2017-02-16 05:50:20.088503,7187680,27.71,sat10,2017-02-16 05:43:53.088503,,0.0,2017-02-16 05:47:06.588503,387.0,7762.50697156
158,ground_site3_1,"[True, True]",2017-02-16 05:58:35.633515,7187694,22.6,sat11,2017-02-16 05:52:37.633515,,0.0,2017-02-16 05:55:36.633515,358.0,8203.07409607
159,ground_site3_2,"[True, True]",2017-02-16 05:58:35.692322,7187695,22.6,sat11,2017-02-16 05:52:37.692322,,0.0,2017-02-16 05:55:36.692322,358.0,8203.07409607
160,ground_site3_3,"[True, True]",2017-02-16 05:58:35.751101,7187693,22.61,sat11,2017-02-16 05:52:37.751101,,0.0,2017-02-16 05:55:36.751101,358.0,8203.07409607
161,ground_site3_1,"[True, True]",2017-02-16 06:05:10.298574,7187715,19.06,sat12,2017-02-16 05:59:45.298574,,0.0,2017-02-16 06:02:27.798574,325.0,6912.18500891
162,ground_site3_2,"[True, True]",2017-02-16 06:05:10.358021,7187716,19.06,sat12,2017-02-16 05:59:45.358021,,0.0,2017-02-16 06:02:27.858021,325.0,6912.18500891
163,ground_site3_3,"[True, True]",2017-02-16 06:05:10.417143,7187717,19.06,sat12,2017-02-16 05:59:45.417143,,0.0,2017-02-16 06:02:27.917143,325.0,6912.18500891
164,ground_site3_1,"[True, True]",2017-02-16 06:13:52.981855,7187755,15.34,sat1,2017-02-16 06:09:21.981855,,0.0,2017-02-16 06:11:37.481855,271.0,6081.345594
165,ground_site3_2,"[True, True]",2017-02-16 06:13:53.041114,7187756,15.34,sat1,2017-02-16 06:09:22.041114,,0.0,2017-02-16 06:11:37.541114,271.0,6081.345594
166,ground_site3_3,"[True, True]",2017-02-16 06:13:53.100126,7187757,15.35,sat1,2017-02-16 06:09:22.100126,,0.0,2017-02-16 06:11:37.600126,271.0,6081.345594
167,ground_site3_1,"[True, True]",2017-02-16 06:25:19.645226,7188002,11.63,sat2,2017-02-16 06:22:36.645226,,0.0,2017-02-16 06:23:58.145226,163.0,3815.33916853
168,ground_site3_2,"[True, True]",2017-02-16 06:25:19.706823,7188003,11.63,sat2,2017-02-16 06:22:36.706823,,0.0,2017-02-16 06:23:58.206823,163.0,3815.33916853
169,ground_site3_3,"[True, True]",2017-02-16 06:25:19.764755,7188004,11.63,sat2,2017-02-16 06:22:36.764755,,0.0,2017-02-16 06:23:58.264755,163.0,3815.33916853
170,ground_site3_1,"[True, True]",2017-02-16 06:26:35.314930,7188523,11.21,sat3,2017-02-16 06:24:13.314930,,0.0,2017-02-16 06:25:24.314930,142.0,2892.10919168
171,ground_site3_2,"[True, True]",2017-02-16 06:26:35.372728,7188524,11.21,sat3,2017-02-16 06:24:13.372728,,0.0,2017-02-16 06:25:24.372728,142.0,2892.10919168
172,ground_site3_3,"[True, True]",2017-02-16 06:26:35.430316,7188525,11.21,sat3,2017-02-16 06:24:13.430316,,0.0,2017-02-16 06:25:24.430316,142.0,2892.10919168
173,ground_site4_1,"[False, False]",2017-02-16 08:22:10.274577,7189953,12.29,sat2,2017-02-16 08:19:01.274577,,850.5,2017-02-16 08:20:35.774577,189.0,3573.4208764
174,ground_site4_2,"[False, False]",2017-02-16 08:22:10.332587,7189954,12.29,sat2,2017-02-16 08:19:01.332587,,850.5,2017-02-16 08:20:35.832587,189.0,3573.4208764
175,ground_site4_1,"[False, False]",2017-02-16 08:23:43.055608,7189964,12.72,sat3,2017-02-16 08:20:20.055608,,913.5,2017-02-16 08:22:01.555608,203.0,3220.99412614
176,ground_site4_2,"[False, False]",2017-02-16 08:23:43.113683,7189965,12.72,sat3,2017-02-16 08:20:20.113683,,913.5,2017-02-16 08:22:01.613683,203.0,3220.99412614
177,ground_site4_1,"[False, False]",2017-02-16 08:29:33.608160,7189983,14.77,sat4,2017-02-16 08:25:16.608160,,1156.5,2017-02-16 08:27:25.108160,257.0,4630.27383859
178,ground_site4_2,"[False, False]",2017-02-16 08:29:33.665776,7189984,14.78,sat4,2017-02-16 08:25:16.665776,,1156.5,2017-02-16 08:27:25.165776,257.0,4630.27383859
179,ground_site4_1,"[False, False]",2017-02-16 08:40:31.657080,7190048,18.35,sat5,2017-02-16 08:35:18.657080,,1408.5,2017-02-16 08:37:55.157080,313.0,4928.68836241
180,ground_site4_2,"[False, False]",2017-02-16 08:40:31.715238,7190049,18.35,sat5,2017-02-16 08:35:18.715238,,1408.5,2017-02-16 08:37:55.215238,313.0,4928.68836241
181,ground_site4_1,"[False, False]",2017-02-16 08:43:12.051167,7190064,19.92,sat6,2017-02-16 08:37:41.051167,,1489.5,2017-02-16 08:40:26.551167,331.0,5398.17113223
182,ground_site4_2,"[False, False]",2017-02-16 08:43:12.109444,7190065,19.92,sat6,2017-02-16 08:37:41.109444,,1489.5,2017-02-16 08:40:26.609444,331.0,5398.17113223
183,ground_site4_1,"[False, False]",2017-02-16 08:57:07.402331,7190123,26.56,sat7,2017-02-16 08:50:50.402331,,1696.5,2017-02-16 08:53:58.902331,377.0,6573.83374352
184,ground_site4_2,"[False, False]",2017-02-16 08:57:07.461091,7190124,26.57,sat7,2017-02-16 08:50:50.461091,,1696.5,2017-02-16 08:53:58.961091,377.0,6573.83374352
185,ground_site5_1,"[False, False]",2017-02-16 08:55:56.976706,7190138,6.96,sat7,2017-02-16 08:52:08.976706,,1026.0,2017-02-16 08:54:02.976706,228.0,3975.68725072
186,ground_site4_1,"[False, False]",2017-02-16 09:05:12.968633,7190147,32.05,sat8,2017-02-16 08:58:34.968633,,1791.0,2017-02-16 09:01:53.968633,398.0,6230.80632719
187,ground_site4_2,"[False, False]",2017-02-16 09:05:13.027592,7190148,32.06,sat8,2017-02-16 08:58:35.027592,,1791.0,2017-02-16 09:01:54.027592,398.0,6230.80632719
188,ground_site5_1,"[False, False]",2017-02-16 09:04:33.539662,7190152,8.8,sat8,2017-02-16 08:59:30.539662,,1363.5,2017-02-16 09:02:02.039662,303.0,4743.55356065
189,ground_site4_1,"[False, False]",2017-02-16 09:14:21.350273,7190527,40.32,sat9,2017-02-16 09:07:24.350273,,1876.5,2017-02-16 09:10:52.850273,417.0,6140.14784313
190,ground_site4_2,"[False, False]",2017-02-16 09:14:21.409412,7190528,40.32,sat9,2017-02-16 09:07:24.409412,,1876.5,2017-02-16 09:10:52.909412,417.0,6140.14784313
191,ground_site5_1,"[False, False]",2017-02-16 09:14:07.914003,7190529,11.2,sat9,2017-02-16 09:08:01.914003,,1647.0,2017-02-16 09:11:04.914003,366.0,5389.1945098
192,ground_site6_1,"[False, True]",2017-02-16 09:17:25.509004,7190560,6.33,sat4,2017-02-16 09:14:08.509004,2017-02-16 09:14:27.747285,86.5722645,2017-02-16 09:15:47.009004,197.0,4349.20379076
193,ground_site6_2,"[False, True]",2017-02-16 09:17:25.568365,7190561,6.33,sat4,2017-02-16 09:14:08.568365,2017-02-16 09:14:27.806646,86.5722645,2017-02-16 09:15:47.068365,197.0,4349.20379076
194,ground_site4_1,"[False, False]",2017-02-16 09:21:44.708206,7190567,49.02,sat10,2017-02-16 09:14:37.708206,,1921.5,2017-02-16 09:18:11.208206,427.0,6643.33327353
195,ground_site4_2,"[False, False]",2017-02-16 09:21:44.767198,7190568,49.03,sat10,2017-02-16 09:14:37.767198,,1921.5,2017-02-16 09:18:11.267198,427.0,6643.33327353
196,ground_site5_1,"[False, False]",2017-02-16 09:21:49.272335,7190574,13.39,sat10,2017-02-16 09:15:04.272335,,1822.5,2017-02-16 09:18:26.772335,405.0,6301.05380745
197,ground_site4_2,"[False, False]",2017-02-16 09:30:17.373456,7190609,62.16,sat11,2017-02-16 09:23:01.373456,,1962.0,2017-02-16 09:26:39.373456,436.0,8028.33604997
198,ground_site4_1,"[False, False]",2017-02-16 09:30:17.314330,7190608,62.16,sat11,2017-02-16 09:23:02.314330,,1957.5,2017-02-16 09:26:39.814330,435.0,8009.92243517
199,ground_site5_1,"[False, False]",2017-02-16 09:30:38.882492,7190610,16.34,sat11,2017-02-16 09:23:17.882492,,1984.5,2017-02-16 09:26:58.382492,441.0,8120.40412393
200,ground_site6_1,"[False, True]",2017-02-16 09:28:51.551498,7190615,8.59,sat5,2017-02-16 09:23:46.551498,2017-02-16 09:24:55.057357,308.2763655,2017-02-16 09:26:19.051498,305.0,5866.93913142
201,ground_site6_2,"[False, True]",2017-02-16 09:28:51.610968,7190616,8.59,sat5,2017-02-16 09:23:46.610968,2017-02-16 09:24:55.116827,308.2763655,2017-02-16 09:26:19.110968,305.0,5866.93913142
202,ground_site6_1,"[False, True]",2017-02-16 09:31:39.944964,7190631,9.58,sat6,2017-02-16 09:26:03.944964,2017-02-16 09:27:29.913714,386.859375,2017-02-16 09:28:51.944964,336.0,6604.85512781
203,ground_site6_2,"[False, True]",2017-02-16 09:31:40.004640,7190632,9.58,sat6,2017-02-16 09:26:04.004640,2017-02-16 09:27:29.973390,386.859375,2017-02-16 09:28:52.004640,336.0,6604.85512781
204,ground_site1_1,"[False, False]",2017-02-16 09:30:44.989002,7190638,5.48,sat12,2017-02-16 09:28:45.989002,,535.5,2017-02-16 09:29:45.489002,119.0,1995.42312634
205,ground_site1_1a,"[False, False]",2017-02-16 09:30:45.052011,7190639,5.48,sat12,2017-02-16 09:28:46.052011,,535.5,2017-02-16 09:29:45.552011,119.0,1995.42312634
206,ground_site1_2,"[False, False]",2017-02-16 09:30:45.115060,7190640,5.48,sat12,2017-02-16 09:28:46.115060,,535.5,2017-02-16 09:29:45.615060,119.0,1995.42312634
207,ground_site1_2a,"[False, False]",2017-02-16 09:30:45.178095,7190641,5.48,sat12,2017-02-16 09:28:46.178095,,535.5,2017-02-16 09:29:45.678095,119.0,1995.42312634
208,ground_site1_2b,"[False, False]",2017-02-16 09:30:45.241188,7190642,5.48,sat12,2017-02-16 09:28:46.241188,,535.5,2017-02-16 09:29:45.741188,119.0,1995.42312634
209,ground_site1_2c,"[False, False]",2017-02-16 09:30:45.304214,7190643,5.48,sat12,2017-02-16 09:28:46.304214,,535.5,2017-02-16 09:29:45.804214,119.0,1995.42312634
210,ground_site4_1,"[False, False]",2017-02-16 09:37:06.990855,7190654,75.79,sat12,2017-02-16 09:29:48.990855,,1971.0,2017-02-16 09:33:27.990855,438.0,7344.49856585
211,ground_site4_2,"[False, False]",2017-02-16 09:37:07.050167,7190655,75.81,sat12,2017-02-16 09:29:49.050167,,1971.0,2017-02-16 09:33:28.050167,438.0,7344.49856585
212,ground_site5_1,"[False, False]",2017-02-16 09:37:43.564518,7190656,19.24,sat12,2017-02-16 09:29:57.564518,,2097.0,2017-02-16 09:33:50.564518,466.0,7814.0098897
213,ground_site1_1,"[False, False]",2017-02-16 09:40:49.740700,7190676,6.76,sat1,2017-02-16 09:37:10.740700,,985.5,2017-02-16 09:39:00.240700,219.0,3928.94533242
214,ground_site1_1a,"[False, False]",2017-02-16 09:40:49.801844,7190677,6.76,sat1,2017-02-16 09:37:10.801844,,985.5,2017-02-16 09:39:00.301844,219.0,3928.94533242
215,ground_site1_2,"[False, False]",2017-02-16 09:40:49.863125,7190678,6.76,sat1,2017-02-16 09:37:10.863125,,985.5,2017-02-16 09:39:00.363125,219.0,3928.94533242
216,ground_site1_2a,"[False, False]",2017-02-16 09:40:49.924416,7190679,6.76,sat1,2017-02-16 09:37:10.924416,,985.5,2017-02-16 09:39:00.424416,219.0,3928.94533242
217,ground_site1_2b,"[False, False]",2017-02-16 09:40:49.985539,7190680,6.76,sat1,2017-02-16 09:37:10.985539,,985.5,2017-02-16 09:39:00.485539,219.0,3928.94533242
218,ground_site1_2c,"[False, False]",2017-02-16 09:40:50.046664,7190681,6.76,sat1,2017-02-16 09:37:11.046664,,985.5,2017-02-16 09:39:00.546664,219.0,3928.94533242
219,ground_site5_1,"[False, False]",2017-02-16 09:47:05.314937,7190688,23.74,sat1,2017-02-16 09:38:53.314937,,2214.0,2017-02-16 09:42:59.314937,492.0,8826.67170571
220,ground_site4_1,"[False, False]",2017-02-16 09:46:12.726206,7190691,84.55,sat1,2017-02-16 09:38:53.726206,,1975.5,2017-02-16 09:42:33.226206,439.0,7875.83105448
221,ground_site4_2,"[False, False]",2017-02-16 09:46:12.784867,7190692,84.56,sat1,2017-02-16 09:38:53.784867,,1975.5,2017-02-16 09:42:33.284867,439.0,7875.83105448
222,ground_site6_1,"[False, True]",2017-02-16 09:45:54.286762,7190693,13.35,sat7,2017-02-16 09:38:58.286762,2017-02-16 09:41:02.599262,559.40625,2017-02-16 09:42:26.286762,416.0,8566.47926009
223,ground_site6_2,"[False, True]",2017-02-16 09:45:54.346802,7190694,13.35,sat7,2017-02-16 09:38:58.346802,2017-02-16 09:41:02.659302,559.40625,2017-02-16 09:42:26.346802,416.0,8566.47926009
224,ground_site6_1,"[False, True]",2017-02-16 09:54:09.842005,7193054,16.18,sat8,2017-02-16 09:46:36.842005,2017-02-16 09:48:59.289270,641.0126925,2017-02-16 09:50:23.342005,453.0,8489.33471006
225,ground_site6_2,"[False, True]",2017-02-16 09:54:09.902437,7193055,16.18,sat8,2017-02-16 09:46:36.902437,2017-02-16 09:48:59.349702,641.0126925,2017-02-16 09:50:23.402437,453.0,8489.33471006
226,ground_site1_1,"[False, False]",2017-02-16 09:53:54.283210,7193913,8.5,sat2,2017-02-16 09:48:58.283210,,1332.0,2017-02-16 09:51:26.283210,296.0,5596.46867414
227,ground_site1_1a,"[False, False]",2017-02-16 09:53:54.345023,7193914,8.5,sat2,2017-02-16 09:48:58.345023,,1332.0,2017-02-16 09:51:26.345023,296.0,5596.46867414
228,ground_site1_2,"[False, False]",2017-02-16 09:53:54.406737,7193915,8.5,sat2,2017-02-16 09:48:58.406737,,1332.0,2017-02-16 09:51:26.406737,296.0,5596.46867414
229,ground_site1_2a,"[False, False]",2017-02-16 09:53:54.468509,7193916,8.5,sat2,2017-02-16 09:48:58.468509,,1332.0,2017-02-16 09:51:26.468509,296.0,5596.46867414
230,ground_site1_2b,"[False, False]",2017-02-16 09:53:54.530159,7193918,8.5,sat2,2017-02-16 09:48:58.530159,,1332.0,2017-02-16 09:51:26.530159,296.0,5596.46867414
231,ground_site1_2c,"[False, False]",2017-02-16 09:53:54.591834,7193920,8.5,sat2,2017-02-16 09:48:58.591834,,1332.0,2017-02-16 09:51:26.591834,296.0,5596.46867414
232,ground_site1_1,"[False, False]",2017-02-16 09:55:24.064161,7194383,8.8,sat3,2017-02-16 09:50:21.064161,,1363.5,2017-02-16 09:52:52.564161,303.0,4807.69074
233,ground_site1_1a,"[False, False]",2017-02-16 09:55:24.125736,7194384,8.8,sat3,2017-02-16 09:50:21.125736,,1363.5,2017-02-16 09:52:52.625736,303.0,4807.69074
234,ground_site1_2,"[False, False]",2017-02-16 09:55:24.187356,7194385,8.8,sat3,2017-02-16 09:50:21.187356,,1363.5,2017-02-16 09:52:52.687356,303.0,4807.69074
235,ground_site1_2a,"[False, False]",2017-02-16 09:55:24.248957,7194386,8.8,sat3,2017-02-16 09:50:21.248957,,1363.5,2017-02-16 09:52:52.748957,303.0,4807.69074
236,ground_site1_2b,"[False, False]",2017-02-16 09:55:24.310981,7194387,8.8,sat3,2017-02-16 09:50:21.310981,,1363.5,2017-02-16 09:52:52.810981,303.0,4807.69074
237,ground_site1_2c,"[False, False]",2017-02-16 09:55:24.372617,7194388,8.8,sat3,2017-02-16 09:50:21.372617,,1363.5,2017-02-16 09:52:52.872617,303.0,4807.69074
238,ground_site5_1,"[False, False]",2017-02-16 09:59:35.861093,7194395,31.03,sat2,2017-02-16 09:50:58.861093,,2326.5,2017-02-16 09:55:17.361093,517.0,9774.91319099
239,ground_site4_1,"[False, False]",2017-02-16 09:58:23.274577,7194398,62.63,sat2,2017-02-16 09:51:09.274577,,1953.0,2017-02-16 09:54:46.274577,434.0,8205.63312358
240,ground_site4_2,"[False, False]",2017-02-16 09:58:23.332587,7194399,62.62,sat2,2017-02-16 09:51:09.332587,,1953.0,2017-02-16 09:54:46.332587,434.0,8205.63312358
241,ground_site5_1,"[False, False]",2017-02-16 10:01:02.643159,7194406,32.28,sat3,2017-02-16 09:52:22.643159,,2340.0,2017-02-16 09:56:42.643159,520.0,8250.82239208
242,ground_site4_2,"[False, False]",2017-02-16 09:59:47.113683,7194410,60.22,sat3,2017-02-16 09:52:34.113683,,1948.5,2017-02-16 09:56:10.613683,433.0,6870.39633802
243,ground_site4_1,"[False, False]",2017-02-16 09:59:47.055608,7194409,60.23,sat3,2017-02-16 09:52:35.055608,,1944.0,2017-02-16 09:56:11.055608,432.0,6854.52937189
244,ground_site6_1,"[False, True]",2017-02-16 10:03:28.228988,7194430,20.12,sat9,2017-02-16 09:55:20.228988,2017-02-16 09:58:01.307113,724.8515625,2017-02-16 09:59:24.228988,488.0,8656.74111723
245,ground_site6_2,"[False, True]",2017-02-16 10:03:27.288015,7194431,20.12,sat9,2017-02-16 09:55:20.288015,2017-02-16 09:58:01.036061,723.366207,2017-02-16 09:59:23.788015,487.0,8639.00189756
246,ground_site1_2c,"[False, False]",2017-02-16 10:01:06.923386,7194436,9.8,sat4,2017-02-16 09:55:30.923386,,1512.0,2017-02-16 09:58:18.923386,336.0,6053.58758663
247,ground_site1_1,"[False, False]",2017-02-16 10:01:06.615467,7194439,9.8,sat4,2017-02-16 09:55:31.615467,,1507.5,2017-02-16 09:58:19.115467,335.0,6035.57095691
248,ground_site1_1a,"[False, False]",2017-02-16 10:01:06.677090,7194440,9.8,sat4,2017-02-16 09:55:31.677090,,1507.5,2017-02-16 09:58:19.177090,335.0,6035.57095691
249,ground_site1_2,"[False, False]",2017-02-16 10:01:06.738607,7194441,9.8,sat4,2017-02-16 09:55:31.738607,,1507.5,2017-02-16 09:58:19.238607,335.0,6035.57095691
250,ground_site1_2a,"[False, False]",2017-02-16 10:01:06.800199,7194434,9.8,sat4,2017-02-16 09:55:31.800199,,1507.5,2017-02-16 09:58:19.300199,335.0,6035.57095691
251,ground_site1_2b,"[False, False]",2017-02-16 10:01:06.861762,7194435,9.8,sat4,2017-02-16 09:55:31.861762,,1507.5,2017-02-16 09:58:19.361762,335.0,6035.57095691
252,ground_site5_1,"[False, False]",2017-02-16 10:06:29.191467,7194446,37.67,sat4,2017-02-16 09:57:40.191467,,2380.5,2017-02-16 10:02:04.691467,529.0,9530.797123
253,ground_site4_1,"[False, False]",2017-02-16 10:05:03.608160,7194449,50.74,sat4,2017-02-16 09:57:56.608160,,1921.5,2017-02-16 10:01:30.108160,427.0,7693.10089135
254,ground_site4_2,"[False, False]",2017-02-16 10:05:03.665776,7194450,50.73,sat4,2017-02-16 09:57:56.665776,,1921.5,2017-02-16 10:01:30.165776,427.0,7693.10089135
255,ground_site6_1,"[False, True]",2017-02-16 10:10:59.586892,7194480,23.95,sat10,2017-02-16 10:02:29.586892,2017-02-16 10:05:23.903298,784.423827,2017-02-16 10:06:44.586892,510.0,9445.23652312
256,ground_site6_2,"[False, True]",2017-02-16 10:10:58.645550,7194481,23.95,sat10,2017-02-16 10:02:29.645550,2017-02-16 10:05:23.620159,782.8857405,2017-02-16 10:06:44.145550,509.0,9426.71645207
257,ground_site1_1,"[False, False]",2017-02-16 10:11:59.660342,7194513,11.55,sat5,2017-02-16 10:05:44.660342,,1687.5,2017-02-16 10:08:52.160342,375.0,5904.97806998
258,ground_site1_1a,"[False, False]",2017-02-16 10:11:59.722363,7194514,11.55,sat5,2017-02-16 10:05:44.722363,,1687.5,2017-02-16 10:08:52.222363,375.0,5904.97806998
259,ground_site1_2,"[False, False]",2017-02-16 10:11:59.784307,7194507,11.55,sat5,2017-02-16 10:05:44.784307,,1687.5,2017-02-16 10:08:52.284307,375.0,5904.97806998
260,ground_site1_2a,"[False, False]",2017-02-16 10:11:59.846788,7194508,11.55,sat5,2017-02-16 10:05:44.846788,,1687.5,2017-02-16 10:08:52.346788,375.0,5904.97806998
261,ground_site1_2b,"[False, False]",2017-02-16 10:11:59.908896,7194509,11.55,sat5,2017-02-16 10:05:44.908896,,1687.5,2017-02-16 10:08:52.408896,375.0,5904.97806998
262,ground_site1_2c,"[False, False]",2017-02-16 10:11:59.970945,7194510,11.55,sat5,2017-02-16 10:05:44.970945,,1687.5,2017-02-16 10:08:52.470945,375.0,5904.97806998
263,ground_site5_1,"[False, False]",2017-02-16 10:17:01.912680,7194533,48.46,sat5,2017-02-16 10:08:00.912680,,2434.5,2017-02-16 10:12:31.412680,541.0,8518.91502896
264,ground_site1_2,"[False, False]",2017-02-16 10:14:40.044036,7194538,12.27,sat6,2017-02-16 10:08:11.044036,,1750.5,2017-02-16 10:11:25.544036,389.0,6344.07423093
265,ground_site1_2a,"[False, False]",2017-02-16 10:14:40.106782,7194539,12.27,sat6,2017-02-16 10:08:11.106782,,1750.5,2017-02-16 10:11:25.606782,389.0,6344.07423093
266,ground_site1_2b,"[False, False]",2017-02-16 10:14:40.169290,7194540,12.27,sat6,2017-02-16 10:08:11.169290,,1750.5,2017-02-16 10:11:25.669290,389.0,6344.07423093
267,ground_site1_2c,"[False, False]",2017-02-16 10:14:40.237995,7194541,12.27,sat6,2017-02-16 10:08:11.237995,,1750.5,2017-02-16 10:11:25.737995,389.0,6344.07423093
268,ground_site1_1,"[False, False]",2017-02-16 10:14:39.917682,7194536,12.27,sat6,2017-02-16 10:08:11.917682,,1746.0,2017-02-16 10:11:25.917682,388.0,6327.76555681
269,ground_site1_1a,"[False, False]",2017-02-16 10:14:39.980002,7194537,12.27,sat6,2017-02-16 10:08:11.980002,,1746.0,2017-02-16 10:11:25.980002,388.0,6327.76555681
270,ground_site4_1,"[False, False]",2017-02-16 10:15:19.373391,7194552,39.79,sat5,2017-02-16 10:08:26.373391,,1858.5,2017-02-16 10:11:52.873391,413.0,6503.34918108
